FechaHora,TST_Horas,Azimut_Grados,Elevacion_Grados,Amanecer_Horas_Local,PuestaSol_Horas_Local,Mediodia_Horas_Local,Horas_Soleadas
2024-01-04 09:45:00,9.21,-104.34,50.54,5.96,19.13,12.54,13.17
2024-01-04 10:00:00,9.46,-104.32,53.99,5.96,19.13,12.54,13.17
2024-01-04 10:15:00,9.71,-104.47,57.45,5.96,19.13,12.54,13.17
2024-01-04 10:30:00,9.96,-104.82,60.9,5.96,19.13,12.54,13.17
2024-01-04 10:45:00,10.21,-105.47,64.35,5.96,19.13,12.54,13.17
2024-01-04 11:00:00,10.46,-106.52,67.77,5.96,19.13,12.54,13.17
2024-01-04 11:15:00,10.71,-108.21,71.18,5.96,19.13,12.54,13.17
2024-01-04 11:30:00,10.96,-110.93,74.54,5.96,19.13,12.54,13.17
2024-01-04 11:45:00,11.21,-115.49,77.82,5.96,19.13,12.54,13.17
2024-01-04 12:00:00,11.46,-123.72,80.94,5.96,19.13,12.54,13.17
2024-01-04 12:15:00,11.71,-140.23,83.62,5.96,19.13,12.54,13.17
2024-01-04 12:30:00,11.96,-172.71,85.11,5.96,19.13,12.54,13.17
2024-01-04 12:45:00,12.21,-149.78,84.36,5.96,19.13,12.54,13.17
2024-01-04 13:00:00,12.45,-128.3,81.98,5.96,19.13,12.55,13.17
2024-01-04 13:15:00,12.7,-117.84,78.97,5.96,19.13,12.55,13.17
2024-01-04 13:30:00,12.95,-112.26,75.73,5.96,19.13,12.55,13.17
2024-01-04 13:45:00,13.2,-109.01,72.39,5.96,19.13,12.55,13.17
2024-01-04 14:00:00,13.45,-107.0,69.0,5.96,19.13,12.55,13.17
2024-01-04 14:15:00,13.7,-105.75,65.58,5.96,19.13,12.55,13.17
2024-01-04 14:30:00,13.95,-104.98,62.14,5.96,19.13,12.55,13.17
2024-01-04 14:45:00,14.2,-104.54,58.69,5.96,19.13,12.55,13.17
2024-01-04 15:00:00,14.45,-104.32,55.24,5.96,19.13,12.55,13.17
2024-01-04 15:15:00,14.7,-104.28,51.78,5.96,19.13,12.55,13.17
2024-01-04 15:30:00,14.95,-104.38,48.32,5.96,19.13,12.55,13.17
2024-01-04 15:45:00,15.2,-104.6,44.87,5.96,19.13,12.55,13.17
2024-01-04 16:00:00,15.45,-104.89,41.42,5.96,19.13,12.55,13.17
2024-01-04 16:15:00,15.7,-105.28,37.98,5.96,19.13,12.55,13.17
2024-01-04 16:30:00,15.95,-105.73,34.54,5.96,19.13,12.55,13.17
2024-01-04 16:45:00,16.2,-106.26,31.11,5.96,19.13,12.55,13.17
2024-01-04 17:00:00,16.45,-106.83,27.7,5.96,19.13,12.55,13.17
2024-01-04 17:15:00,16.7,-107.48,24.29,5.96,19.13,12.55,13.17
2024-01-04 17:30:00,16.95,-108.18,20.89,5.96,19.13,12.55,13.17
2024-01-04 17:45:00,17.2,-108.94,17.51,5.96,19.13,12.55,13.17
2024-01-04 18:00:00,17.45,-109.75,14.14,5.96,19.13,12.55,13.17
2024-01-04 18:15:00,17.7,-110.64,10.8,5.96,19.13,12.55,13.17
2024-01-04 18:30:00,17.95,-111.59,7.47,5.96,19.13,12.55,13.17
2024-01-04 18:45:00,18.2,-112.61,4.16,5.96,19.13,12.55,13.17
2024-01-04 19:00:00,18.45,-113.69,0.89,5.96,19.13,12.55,13.17
2024-01-04 19:15:00,18.7,-114.87,-2.37,5.96,19.13,12.55,13.17
2024-01-04 19:30:00,18.95,-116.13,-5.59,5.96,19.13,12.55,13.17
2024-01-04 19:45:00,19.2,-117.49,-8.77,5.96,19.13,12.55,13.17
2024-01-04 20:00:00,19.45,-118.95,-11.91,5.96,19.13,12.55,13.17
2024-01-04 20:15:00,19.7,-120.53,-15.01,5.96,19.13,12.55,13.17
2024-01-04 20:30:00,19.95,-122.24,-18.06,5.96,19.13,12.55,13.17
2024-01-04 20:45:00,20.2,-124.08,-21.04,5.96,19.13,12.55,13.17
2024-01-04 21:00:00,20.45,-126.08,-23.96,5.96,19.13,12.55,13.17
2024-01-04 21:15:00,20.7,-128.26,-26.81,5.96,19.13,12.55,13.17
2024-01-04 21:30:00,20.95,-130.63,-29.56,5.96,19.13,12.55,13.17
2024-01-04 21:45:00,21.2,-133.22,-32.22,5.96,19.13,12.55,13.17
2024-01-04 22:00:00,21.45,-136.02,-34.76,5.96,19.13,12.55,13.17
2024-01-04 22:15:00,21.7,-139.09,-37.16,5.96,19.13,12.55,13.17
2024-01-04 22:30:00,21.95,-142.43,-39.42,5.96,19.13,12.55,13.17
2024-01-04 22:45:00,22.2,-146.05,-41.51,5.96,19.13,12.55,13.17
2024-01-04 23:00:00,22.45,-149.97,-43.4,5.96,19.13,12.55,13.17
2024-01-04 23:15:00,22.7,-154.2,-45.07,5.96,19.13,12.55,13.17
2024-01-04 23:30:00,22.95,-158.72,-46.5,5.96,19.13,12.55,13.17
2024-01-04 23:45:00,23.2,-163.5,-47.65,5.96,19.13,12.55,13.17
2024-01-05 00:00:00,-0.55,-168.51,-48.52,5.97,19.13,12.55,13.16
2024-01-05 00:15:00,-0.3,-173.69,-49.07,5.97,19.13,12.55,13.16
2024-01-05 00:30:00,-0.05,-178.97,-49.3,5.97,19.13,12.55,13.16
2024-01-05 00:45:00,0.2,-175.73,-49.2,5.97,19.13,12.55,13.16
2024-01-05 01:00:00,0.45,-170.51,-48.78,5.97,19.13,12.55,13.16
2024-01-05 01:15:00,0.7,-165.42,-48.03,5.97,19.13,12.55,13.16
2024-01-05 01:30:00,0.95,-160.54,-46.99,5.97,19.13,12.55,13.16
2024-01-05 01:45:00,1.2,-155.91,-45.66,5.97,19.13,12.55,13.16
2024-01-05 02:00:00,1.45,-151.57,-44.09,5.97,19.13,12.55,13.16
2024-01-05 02:15:00,1.7,-147.53,-42.28,5.97,19.13,12.55,13.16
2024-01-05 02:30:00,1.95,-143.78,-40.26,5.97,19.13,12.55,13.16
2024-01-05 02:45:00,2.2,-140.34,-38.07,5.97,19.13,12.55,13.16
2024-01-05 03:00:00,2.45,-137.17,-35.72,5.97,19.13,12.55,13.16
2024-01-05 03:15:00,2.7,-134.26,-33.23,5.97,19.13,12.55,13.16
2024-01-05 03:30:00,2.95,-131.59,-30.62,5.97,19.13,12.55,13.16
2024-01-05 03:45:00,3.2,-129.13,-27.9,5.97,19.13,12.55,13.16
2024-01-05 04:00:00,3.45,-126.88,-25.09,5.97,19.13,12.55,13.16
2024-01-05 04:15:00,3.7,-124.81,-22.2,5.97,19.13,12.55,13.16
2024-01-05 04:30:00,3.95,-122.9,-19.24,5.97,19.13,12.55,13.16
2024-01-05 04:45:00,4.2,-121.14,-16.21,5.97,19.13,12.55,13.16
2024-01-05 05:00:00,4.45,-119.51,-13.14,5.97,19.13,12.55,13.16
2024-01-05 05:15:00,4.7,-118.01,-10.01,5.97,19.13,12.55,13.16
2024-01-05 05:30:00,4.95,-116.61,-6.84,5.97,19.13,12.55,13.16
2024-01-05 05:45:00,5.2,-115.31,-3.63,5.97,19.13,12.55,13.16
2024-01-05 06:00:00,5.45,-114.1,-0.4,5.97,19.13,12.55,13.16
2024-01-05 06:15:00,5.7,-112.97,2.87,5.97,19.13,12.55,13.16
2024-01-05 06:30:00,5.95,-111.92,6.17,5.97,19.13,12.55,13.16
2024-01-05 06:45:00,6.2,-110.95,9.49,5.97,19.13,12.55,13.16
2024-01-05 07:00:00,6.45,-110.03,12.83,5.97,19.13,12.55,13.16
2024-01-05 07:15:00,6.7,-109.19,16.19,5.97,19.13,12.55,13.16
2024-01-05 07:30:00,6.95,-108.4,19.57,5.97,19.13,12.55,13.16
2024-01-05 07:45:00,7.2,-107.68,22.96,5.97,19.13,12.55,13.16
2024-01-05 08:00:00,7.45,-107.01,26.36,5.97,19.13,12.55,13.16
2024-01-05 08:15:00,7.7,-106.4,29.78,5.97,19.13,12.55,13.16
2024-01-05 08:30:00,7.95,-105.85,33.2,5.97,19.13,12.55,13.16
2024-01-05 08:45:00,8.2,-105.36,36.64,5.97,19.13,12.55,13.16
2024-01-05 09:00:00,8.45,-104.94,40.08,5.97,19.13,12.55,13.16
2024-01-05 09:15:00,8.7,-104.6,43.53,5.97,19.13,12.55,13.16
2024-01-05 09:30:00,8.95,-104.34,46.98,5.97,19.13,12.55,13.16
2024-01-05 09:45:00,9.2,-104.19,50.44,5.97,19.13,12.55,13.16
2024-01-05 10:00:00,9.45,-104.15,53.89,5.97,19.13,12.55,13.16
2024-01-05 10:15:00,9.7,-104.27,57.35,5.97,19.13,12.55,13.16
2024-01-05 10:30:00,9.95,-104.6,60.81,5.97,19.13,12.55,13.16
2024-01-05 10:45:00,10.2,-105.21,64.26,5.97,19.13,12.55,13.16
2024-01-05 11:00:00,10.45,-106.21,67.69,5.97,19.13,12.55,13.16
2024-01-05 11:15:00,10.7,-107.84,71.1,5.97,19.13,12.55,13.16
2024-01-05 11:30:00,10.95,-110.46,74.47,5.97,19.13,12.55,13.16
2024-01-05 11:45:00,11.2,-114.87,77.77,5.97,19.13,12.55,13.16
2024-01-05 12:00:00,11.45,-122.84,80.9,5.97,19.13,12.55,13.16
2024-01-05 12:15:00,11.7,-138.95,83.63,5.97,19.13,12.55,13.16
2024-01-05 12:30:00,11.95,-171.37,85.19,5.97,19.13,12.55,13.16
2024-01-05 12:45:00,12.2,-150.12,84.5,5.97,19.13,12.55,13.16
2024-01-05 13:00:00,12.45,-128.13,82.12,5.97,19.13,12.55,13.16
2024-01-05 13:15:00,12.7,-117.56,79.1,5.97,19.13,12.55,13.16
2024-01-05 13:30:00,12.95,-111.98,75.86,5.97,19.13,12.55,13.16
2024-01-05 13:45:00,13.2,-108.75,72.51,5.97,19.13,12.55,13.16
2024-01-05 14:00:00,13.45,-106.76,69.12,5.97,19.13,12.55,13.16
2024-01-05 14:15:00,13.7,-105.53,65.69,5.97,19.13,12.55,13.16
2024-01-05 14:30:00,13.95,-104.78,62.25,5.97,19.13,12.55,13.16
2024-01-05 14:45:00,14.2,-104.35,58.79,5.97,19.13,12.55,13.16
2024-01-05 15:00:00,14.45,-104.14,55.34,5.97,19.13,12.55,13.16
2024-01-05 15:15:00,14.7,-104.11,51.88,5.97,19.13,12.55,13.16
2024-01-05 15:30:00,14.95,-104.22,48.42,5.97,19.13,12.55,13.16
2024-01-05 15:45:00,15.2,-104.44,44.96,5.97,19.13,12.55,13.16
2024-01-05 16:00:00,15.45,-104.75,41.52,5.97,19.13,12.55,13.16
2024-01-05 16:15:00,15.7,-105.14,38.07,5.97,19.13,12.55,13.16
2024-01-05 16:30:00,15.95,-105.6,34.63,5.97,19.13,12.55,13.16
2024-01-05 16:45:00,16.2,-106.12,31.2,5.97,19.13,12.55,13.16
2024-01-05 17:00:00,16.45,-106.7,27.78,5.97,19.13,12.55,13.16
2024-01-05 17:15:00,16.7,-107.35,24.37,5.97,19.13,12.55,13.16
2024-01-05 17:30:00,16.95,-108.05,20.97,5.97,19.13,12.55,13.16
2024-01-05 17:45:00,17.2,-108.81,17.58,5.97,19.13,12.55,13.16
2024-01-05 18:00:00,17.45,-109.63,14.22,5.97,19.13,12.55,13.16
2024-01-05 18:15:00,17.7,-110.51,10.87,5.97,19.13,12.55,13.16
2024-01-05 18:30:00,17.95,-111.46,7.53,5.97,19.13,12.55,13.16
2024-01-05 18:45:00,18.2,-112.48,4.23,5.97,19.13,12.55,13.16
2024-01-05 19:00:00,18.45,-113.56,0.94,5.97,19.13,12.55,13.16
2024-01-05 19:15:00,18.7,-114.74,-2.31,5.97,19.13,12.55,13.16
2024-01-05 19:30:00,18.95,-116.0,-5.53,5.97,19.13,12.55,13.16
2024-01-05 19:45:00,19.2,-117.35,-8.72,5.97,19.13,12.55,13.16
2024-01-05 20:00:00,19.45,-118.81,-11.87,5.97,19.13,12.55,13.16
2024-01-05 20:15:00,19.7,-120.38,-14.97,5.97,19.13,12.55,13.16
2024-01-05 20:30:00,19.95,-122.09,-18.02,5.97,19.13,12.55,13.16
2024-01-05 20:45:00,20.2,-123.93,-21.01,5.97,19.13,12.55,13.16
2024-01-05 21:00:00,20.45,-125.93,-23.94,5.97,19.13,12.55,13.16
2024-01-05 21:15:00,20.7,-128.1,-26.79,5.97,19.13,12.55,13.16
2024-01-05 21:30:00,20.95,-130.47,-29.55,5.97,19.13,12.55,13.16
2024-01-05 21:45:00,21.2,-133.05,-32.21,5.97,19.13,12.55,13.16
2024-01-05 22:00:00,21.44,-135.85,-34.76,5.97,19.13,12.56,13.16
2024-01-05 22:15:00,21.69,-138.91,-37.17,5.97,19.13,12.56,13.16
2024-01-05 22:30:00,21.94,-142.24,-39.44,5.97,19.13,12.56,13.16
2024-01-05 22:45:00,22.19,-145.86,-41.54,5.97,19.13,12.56,13.16
2024-01-05 23:00:00,22.44,-149.78,-43.44,5.97,19.13,12.56,13.16
2024-01-05 23:15:00,22.69,-154.0,-45.12,5.97,19.13,12.56,13.16
2024-01-05 23:30:00,22.94,-158.52,-46.56,5.97,19.13,12.56,13.16
2024-01-05 23:45:00,23.19,-163.32,-47.72,5.97,19.13,12.56,13.16
2024-01-06 00:00:00,-0.56,-168.33,-48.6,5.98,19.14,12.56,13.16
2024-01-06 00:15:00,-0.31,-173.52,-49.16,5.98,19.14,12.56,13.16
2024-01-06 00:30:00,-0.06,-178.82,-49.4,5.98,19.14,12.56,13.16
2024-01-06 00:45:00,0.19,-175.87,-49.31,5.98,19.14,12.56,13.16
2024-01-06 01:00:00,0.44,-170.63,-48.9,5.98,19.14,12.56,13.16
2024-01-06 01:15:00,0.69,-165.52,-48.16,5.98,19.14,12.56,13.16
2024-01-06 01:30:00,0.94,-160.62,-47.12,5.98,19.14,12.56,13.16
2024-01-06 01:45:00,1.19,-155.97,-45.8,5.98,19.14,12.56,13.16
2024-01-06 02:00:00,1.44,-151.62,-44.23,5.98,19.14,12.56,13.16
2024-01-06 02:15:00,1.69,-147.56,-42.42,5.98,19.14,12.56,13.16
2024-01-06 02:30:00,1.94,-143.8,-40.41,5.98,19.14,12.56,13.16
2024-01-06 02:45:00,2.19,-140.34,-38.22,5.98,19.14,12.56,13.16
2024-01-06 03:00:00,2.44,-137.16,-35.87,5.98,19.14,12.56,13.16
2024-01-06 03:15:00,2.69,-134.24,-33.38,5.98,19.14,12.56,13.16
2024-01-06 03:30:00,2.94,-131.56,-30.76,5.98,19.14,12.56,13.16
2024-01-06 03:45:00,3.19,-129.11,-28.04,5.98,19.14,12.56,13.16
2024-01-06 04:00:00,3.44,-126.85,-25.24,5.98,19.14,12.56,13.16
2024-01-06 04:15:00,3.69,-124.77,-22.34,5.98,19.14,12.56,13.16
2024-01-06 04:30:00,3.94,-122.86,-19.38,5.98,19.14,12.56,13.16
2024-01-06 04:45:00,4.19,-121.09,-16.35,5.98,19.14,12.56,13.16
2024-01-06 05:00:00,4.44,-119.46,-13.28,5.98,19.14,12.56,13.16
2024-01-06 05:15:00,4.69,-117.95,-10.15,5.98,19.14,12.56,13.16
2024-01-06 05:30:00,4.94,-116.55,-6.97,5.98,19.14,12.56,13.16
2024-01-06 05:45:00,5.19,-115.24,-3.77,5.98,19.14,12.56,13.16
2024-01-06 06:00:00,5.44,-114.03,-0.53,5.98,19.14,12.56,13.16
2024-01-06 06:15:00,5.69,-112.9,2.74,5.98,19.14,12.56,13.16
2024-01-06 06:30:00,5.94,-111.85,6.04,5.98,19.14,12.56,13.16
2024-01-06 06:45:00,6.19,-110.87,9.37,5.98,19.14,12.56,13.16
2024-01-06 07:00:00,6.44,-109.95,12.7,5.98,19.14,12.56,13.16
2024-01-06 07:15:00,6.69,-109.1,16.07,5.98,19.14,12.56,13.16
2024-01-06 07:30:00,6.94,-108.31,19.45,5.98,19.14,12.56,13.16
2024-01-06 07:45:00,7.19,-107.58,22.84,5.98,19.14,12.56,13.16
2024-01-06 08:00:00,7.44,-106.91,26.24,5.98,19.14,12.56,13.16
2024-01-06 08:15:00,7.69,-106.29,29.66,5.98,19.14,12.56,13.16
2024-01-06 08:30:00,7.94,-105.74,33.09,5.98,19.14,12.56,13.16
2024-01-06 08:45:00,8.19,-105.24,36.53,5.98,19.14,12.56,13.16
2024-01-06 09:00:00,8.44,-104.81,39.97,5.98,19.14,12.56,13.16
2024-01-06 09:15:00,8.69,-104.46,43.42,5.98,19.14,12.56,13.16
2024-01-06 09:30:00,8.94,-104.19,46.88,5.98,19.14,12.56,13.16
2024-01-06 09:45:00,9.19,-104.02,50.34,5.98,19.14,12.56,13.16
2024-01-06 10:00:00,9.44,-103.96,53.8,5.98,19.14,12.56,13.16
2024-01-06 10:15:00,9.69,-104.07,57.26,5.98,19.14,12.56,13.16
2024-01-06 10:30:00,9.94,-104.37,60.72,5.98,19.14,12.56,13.16
2024-01-06 10:45:00,10.19,-104.94,64.17,5.98,19.14,12.56,13.16
2024-01-06 11:00:00,10.44,-105.89,67.61,5.98,19.14,12.56,13.16
2024-01-06 11:15:00,10.69,-107.45,71.02,5.98,19.14,12.56,13.16
2024-01-06 11:30:00,10.94,-109.97,74.4,5.98,19.14,12.56,13.16
2024-01-06 11:45:00,11.19,-114.23,77.71,5.98,19.14,12.56,13.16
2024-01-06 12:00:00,11.44,-121.93,80.87,5.98,19.14,12.56,13.16
2024-01-06 12:15:00,11.69,-137.63,83.64,5.98,19.14,12.56,13.16
2024-01-06 12:30:00,11.94,-169.98,85.29,5.98,19.14,12.56,13.16
2024-01-06 12:45:00,12.19,-150.42,84.64,5.98,19.14,12.56,13.16
2024-01-06 13:00:00,12.44,-127.89,82.26,5.98,19.14,12.56,13.16
2024-01-06 13:15:00,12.69,-117.23,79.24,5.98,19.14,12.56,13.16
2024-01-06 13:30:00,12.94,-111.66,75.99,5.98,19.14,12.56,13.16
2024-01-06 13:45:00,13.19,-108.46,72.63,5.98,19.14,12.56,13.16
2024-01-06 14:00:00,13.44,-106.5,69.23,5.98,19.14,12.56,13.16
2024-01-06 14:15:00,13.69,-105.3,65.8,5.98,19.14,12.56,13.16
2024-01-06 14:30:00,13.94,-104.56,62.35,5.98,19.14,12.56,13.16
2024-01-06 14:45:00,14.19,-104.14,58.9,5.98,19.14,12.56,13.16
2024-01-06 15:00:00,14.44,-103.95,55.44,5.98,19.14,12.56,13.16
2024-01-06 15:15:00,14.69,-103.93,51.98,5.98,19.14,12.56,13.16
2024-01-06 15:30:00,14.94,-104.05,48.52,5.98,19.14,12.56,13.16
2024-01-06 15:45:00,15.19,-104.28,45.06,5.98,19.14,12.56,13.16
2024-01-06 16:00:00,15.44,-104.59,41.6,5.98,19.14,12.56,13.16
2024-01-06 16:15:00,15.69,-104.98,38.16,5.98,19.14,12.56,13.16
2024-01-06 16:30:00,15.94,-105.45,34.71,5.98,19.14,12.56,13.16
2024-01-06 16:45:00,16.19,-105.98,31.28,5.98,19.14,12.56,13.16
2024-01-06 17:00:00,16.44,-106.56,27.86,5.98,19.14,12.56,13.16
2024-01-06 17:15:00,16.69,-107.21,24.44,5.98,19.14,12.56,13.16
2024-01-06 17:30:00,16.94,-107.91,21.04,5.98,19.14,12.56,13.16
2024-01-06 17:45:00,17.19,-108.67,17.65,5.98,19.14,12.56,13.16
2024-01-06 18:00:00,17.44,-109.49,14.29,5.98,19.14,12.56,13.16
2024-01-06 18:15:00,17.69,-110.37,10.93,5.98,19.14,12.56,13.16
2024-01-06 18:30:00,17.94,-111.32,7.6,5.98,19.14,12.56,13.16
2024-01-06 18:45:00,18.19,-112.34,4.29,5.98,19.14,12.56,13.16
2024-01-06 19:00:00,18.44,-113.43,1.0,5.98,19.14,12.56,13.16
2024-01-06 19:15:00,18.69,-114.6,-2.26,5.98,19.14,12.56,13.16
2024-01-06 19:30:00,18.94,-115.86,-5.49,5.98,19.14,12.56,13.16
2024-01-06 19:45:00,19.19,-117.21,-8.68,5.98,19.14,12.56,13.16
2024-01-06 20:00:00,19.44,-118.66,-11.83,5.98,19.14,12.56,13.16
2024-01-06 20:15:00,19.69,-120.24,-14.93,5.98,19.14,12.56,13.16
2024-01-06 20:30:00,19.94,-121.94,-17.99,5.98,19.14,12.56,13.16
2024-01-06 20:45:00,20.19,-123.78,-20.99,5.98,19.14,12.56,13.16
2024-01-06 21:00:00,20.44,-125.77,-23.92,5.98,19.14,12.56,13.16
2024-01-06 21:15:00,20.69,-127.94,-26.77,5.98,19.14,12.56,13.16
2024-01-06 21:30:00,20.94,-130.3,-29.54,5.98,19.14,12.56,13.16
2024-01-06 21:45:00,21.19,-132.87,-32.21,5.98,19.14,12.56,13.16
2024-01-06 22:00:00,21.44,-135.67,-34.76,5.98,19.14,12.56,13.16
2024-01-06 22:15:00,21.69,-138.72,-37.19,5.98,19.14,12.56,13.16
2024-01-06 22:30:00,21.94,-142.05,-39.47,5.98,19.14,12.56,13.16
2024-01-06 22:45:00,22.19,-145.67,-41.57,5.98,19.14,12.56,13.16
2024-01-06 23:00:00,22.44,-149.58,-43.48,5.98,19.14,12.56,13.16
2024-01-06 23:15:00,22.69,-153.81,-45.18,5.98,19.14,12.56,13.16
2024-01-06 23:30:00,22.94,-158.33,-46.62,5.98,19.14,12.56,13.16
2024-01-06 23:45:00,23.19,-163.13,-47.8,5.98,19.14,12.56,13.16
2024-01-07 00:00:00,-0.56,-168.15,-48.69,5.99,19.14,12.56,13.15
2024-01-07 00:15:00,-0.31,-173.35,-49.27,5.99,19.14,12.56,13.15
2024-01-07 00:30:00,-0.06,-178.66,-49.51,5.99,19.14,12.56,13.15
2024-01-07 00:45:00,0.19,-176.01,-49.43,5.99,19.14,12.56,13.15
2024-01-07 01:00:00,0.44,-170.75,-49.03,5.99,19.14,12.56,13.15
2024-01-07 01:15:00,0.69,-165.62,-48.29,5.99,19.14,12.56,13.15
2024-01-07 01:30:00,0.94,-160.7,-47.26,5.99,19.14,12.56,13.15
2024-01-07 01:45:00,1.19,-156.03,-45.94,5.99,19.14,12.56,13.15
2024-01-07 02:00:00,1.44,-151.66,-44.38,5.99,19.14,12.56,13.15
2024-01-07 02:15:00,1.69,-147.58,-42.57,5.99,19.14,12.56,13.15
2024-01-07 02:30:00,1.94,-143.81,-40.56,5.99,19.14,12.56,13.15
2024-01-07 02:45:00,2.19,-140.34,-38.37,5.99,19.14,12.56,13.15
2024-01-07 03:00:00,2.44,-137.15,-36.02,5.99,19.14,12.56,13.15
2024-01-07 03:15:00,2.69,-134.22,-33.53,5.99,19.14,12.56,13.15
2024-01-07 03:30:00,2.94,-131.53,-30.91,5.99,19.14,12.56,13.15
2024-01-07 03:45:00,3.19,-129.07,-28.19,5.99,19.14,12.56,13.15
2024-01-07 04:00:00,3.44,-126.8,-25.38,5.99,19.14,12.56,13.15
2024-01-07 04:15:00,3.69,-124.72,-22.49,5.99,19.14,12.56,13.15
2024-01-07 04:30:00,3.94,-122.8,-19.52,5.99,19.14,12.56,13.15
2024-01-07 04:45:00,4.19,-121.04,-16.49,5.99,19.14,12.56,13.15
2024-01-07 05:00:00,4.44,-119.4,-13.41,5.99,19.14,12.56,13.15
2024-01-07 05:15:00,4.69,-117.88,-10.28,5.99,19.14,12.56,13.15
2024-01-07 05:30:00,4.94,-116.48,-7.11,5.99,19.14,12.56,13.15
2024-01-07 05:45:00,5.19,-115.17,-3.9,5.99,19.14,12.56,13.15
2024-01-07 06:00:00,5.44,-113.95,-0.66,5.99,19.14,12.56,13.15
2024-01-07 06:15:00,5.69,-112.82,2.62,5.99,19.14,12.56,13.15
2024-01-07 06:30:00,5.94,-111.77,5.92,5.99,19.14,12.56,13.15
2024-01-07 06:45:00,6.19,-110.78,9.24,5.99,19.14,12.56,13.15
2024-01-07 07:00:00,6.44,-109.86,12.58,5.99,19.14,12.56,13.15
2024-01-07 07:15:00,6.69,-109.01,15.95,5.99,19.14,12.56,13.15
2024-01-07 07:30:00,6.94,-108.21,19.33,5.99,19.14,12.56,13.15
2024-01-07 07:45:00,7.19,-107.48,22.72,5.99,19.14,12.56,13.15
2024-01-07 08:00:00,7.43,-106.8,26.13,5.99,19.14,12.57,13.15
2024-01-07 08:15:00,7.68,-106.18,29.55,5.99,19.14,12.57,13.15
2024-01-07 08:30:00,7.93,-105.61,32.98,5.99,19.14,12.57,13.15
2024-01-07 08:45:00,8.18,-105.11,36.42,5.99,19.14,12.57,13.15
2024-01-07 09:00:00,8.43,-104.67,39.86,5.99,19.14,12.57,13.15
2024-01-07 09:15:00,8.68,-104.31,43.32,5.99,19.14,12.57,13.15
2024-01-07 09:30:00,8.93,-104.03,46.78,5.99,19.14,12.57,13.15
2024-01-07 09:45:00,9.18,-103.84,50.24,5.99,19.14,12.57,13.15
2024-01-07 10:00:00,9.43,-103.77,53.7,5.99,19.14,12.57,13.15
2024-01-07 10:15:00,9.68,-103.85,57.16,5.99,19.14,12.57,13.15
2024-01-07 10:30:00,9.93,-104.12,60.63,5.99,19.14,12.57,13.15
2024-01-07 10:45:00,10.18,-104.66,64.08,5.99,19.14,12.57,13.15
2024-01-07 11:00:00,10.43,-105.56,67.52,5.99,19.14,12.57,13.15
2024-01-07 11:15:00,10.68,-107.04,70.95,5.99,19.14,12.57,13.15
2024-01-07 11:30:00,10.93,-109.47,74.34,5.99,19.14,12.57,13.15
2024-01-07 11:45:00,11.18,-113.56,77.66,5.99,19.14,12.57,13.15
2024-01-07 12:00:00,11.43,-120.99,80.84,5.99,19.14,12.57,13.15
2024-01-07 12:15:00,11.68,-136.26,83.66,5.99,19.14,12.57,13.15
2024-01-07 12:30:00,11.93,-168.53,85.38,5.99,19.14,12.57,13.15
2024-01-07 12:45:00,12.18,-150.69,84.79,5.99,19.14,12.57,13.15
2024-01-07 13:00:00,12.43,-127.6,82.41,5.99,19.14,12.57,13.15
2024-01-07 13:15:00,12.68,-116.86,79.37,5.99,19.14,12.57,13.15
2024-01-07 13:30:00,12.93,-111.31,76.11,5.99,19.14,12.57,13.15
2024-01-07 13:45:00,13.18,-108.14,72.75,5.99,19.14,12.57,13.15
2024-01-07 14:00:00,13.43,-106.22,69.35,5.99,19.14,12.57,13.15
2024-01-07 14:15:00,13.68,-105.04,65.91,5.99,19.14,12.57,13.15
2024-01-07 14:30:00,13.93,-104.32,62.46,5.99,19.14,12.57,13.15
2024-01-07 14:45:00,14.18,-103.92,59.0,5.99,19.14,12.57,13.15
2024-01-07 15:00:00,14.43,-103.74,55.54,5.99,19.14,12.57,13.15
2024-01-07 15:15:00,14.68,-103.74,52.07,5.99,19.14,12.57,13.15
2024-01-07 15:30:00,14.93,-103.87,48.61,5.99,19.14,12.57,13.15
2024-01-07 15:45:00,15.18,-104.1,45.15,5.99,19.14,12.57,13.15
2024-01-07 16:00:00,15.43,-104.42,41.69,5.99,19.14,12.57,13.15
2024-01-07 16:15:00,15.68,-104.82,38.24,5.99,19.14,12.57,13.15
2024-01-07 16:30:00,15.93,-105.29,34.8,5.99,19.14,12.57,13.15
2024-01-07 16:45:00,16.18,-105.82,31.36,5.99,19.14,12.57,13.15
2024-01-07 17:00:00,16.43,-106.41,27.93,5.99,19.14,12.57,13.15
2024-01-07 17:15:00,16.68,-107.06,24.52,5.99,19.14,12.57,13.15
2024-01-07 17:30:00,16.93,-107.77,21.11,5.99,19.14,12.57,13.15
2024-01-07 17:45:00,17.18,-108.53,17.72,5.99,19.14,12.57,13.15
2024-01-07 18:00:00,17.43,-109.35,14.35,5.99,19.14,12.57,13.15
2024-01-07 18:15:00,17.68,-110.23,10.99,5.99,19.14,12.57,13.15
2024-01-07 18:30:00,17.93,-111.18,7.66,5.99,19.14,12.57,13.15
2024-01-07 18:45:00,18.18,-112.2,4.34,5.99,19.14,12.57,13.15
2024-01-07 19:00:00,18.43,-113.28,1.05,5.99,19.14,12.57,13.15
2024-01-07 19:15:00,18.68,-114.45,-2.21,5.99,19.14,12.57,13.15
